"V1","V2"
0.999272061286394,0.000720467091485325
0.999072262127163,0.000916279581120279
0.999101512950254,0.000885834212144252
0.999610056547405,0.000385745638304694
0.999437749240002,0.000556758839397386
0.999694445939955,0.000302188177787004
0.999713601952856,0.000283381120820972
0.999673745254877,0.000322891861960653
0.999634504553834,0.000361461049269724
0.999552932644955,0.000441223594160786
0.999748935575834,0.000248243453297167
0.999888587489755,0.000110120161018295
0.999745447617303,0.000251606101792087
0.999861308063206,0.000136860674568891
0.999786996080817,0.000210791734455628
0.999822709011057,0.000175350404783801
0.999536014226734,0.000458896224161152
0.999306402551423,0.000686295200043044
0.999094856141546,0.000896137983595442
0.999292776917476,0.000700200763671174
0.999347701712311,0.000645915055293818
0.999392208797608,0.000601785434722904
0.999760111067803,0.000237120816483216
0.99972790361581,0.000268980681856554
0.999732676555431,0.000264371638585525
0.99973881374998,0.000258425810537618
0.99975829669865,0.000239067715481865
0.999719055861103,0.00027804134662971
0.999874917758982,0.000123677826673685
0.999920223103902,7.88548920939993e-05
0.999288833591772,0.000703694249247291
0.999421308715347,0.000571904609772154
0.999397785730575,0.000596114388425374
0.999556885019134,0.000438997206865197
0.999405637634905,0.000587727005110473
0.999532176447007,0.000462821175049352
0.999558684460531,0.00043644016415979
0.999216472906731,0.000776154667291709
0.999178737089546,0.000813238182225068
0.99925282741298,0.000740116506291873
0.999873121420067,0.000125074813542127
0.999793173482452,0.000204462764699581
0.999826424810354,0.000171624769554892
0.999873648289714,0.000124909599265187
0.999867289118371,0.000131134689398803
0.99991034871976,8.84455258757284e-05
0.999869493523992,0.000129077831097567
0.999898141848481,0.000100542572761767
0.999970508318443,2.91174839836783e-05
0.999680073081464,0.000316626951473699
0.999876782264742,0.000121755873483902
0.999836724133184,0.000161441899452724
0.99987196500245,0.000126517876103752
0.999865444640368,0.000132590124736865
0.99986712294509,0.00013117028614484
0.99978241010302,0.000215118528703326
0.999595112545968,0.000400935990277101
0.99956130436494,0.000434294072882162
0.999711973342804,0.000284997146831996
0.999910410921481,8.85058901569263e-05
0.999936945359018,6.22968251319014e-05
0.999960332868648,3.91922443821925e-05
0.999919540785153,7.94866731968811e-05
0.999936034696964,6.31147237968273e-05
0.999884545512836,0.000114047780106941
0.999975213496831,2.45106669074107e-05
0.999761910476203,0.00023571769788775
0.999863109258195,0.000135338923891096
0.999897670242549,0.00010097482977985
0.999900661432407,9.80828565024842e-05
0.999969313767207,3.03078913277708e-05
0.999910439364554,8.84907030142158e-05
0.999948754208506,5.05214574645624e-05
0.999925124347694,7.39460932587973e-05
0.999851401941498,0.000147008342730934
0.999825283191755,0.000172621471296539
0.999898457536129,0.000100329851177563
0.999782755390969,0.000214875657009524
0.999885690194463,0.000113001553187325
0.999894515863772,0.000104016372600384
0.999821322001871,0.000176641675149935
0.999541233048877,0.000453923068576637
0.999319470873517,0.000674554837095929
0.999573566030057,0.000422059238629053
0.999692067216454,0.000304331686536979
0.999653680665834,0.000342811487163985
0.999848612864204,0.000149701240049413
0.999840370156399,0.00015778022401765
0.999677656855174,0.000319037708503614
0.999842642507089,0.000155646985466198
0.99975400732822,0.00024285616878477
0.999701548701991,0.000294135268550269
0.999321860328172,0.000672063985166839
0.999292114149556,0.00070084270994674
0.999498896050327,0.000496418823162571
0.999761052034897,0.000236768470262334
0.999602089378544,0.000392267799536154
0.999784886276279,0.000212522661675336
0.999709995164442,0.000286523713345706
0.999742441562503,0.000254629146512091
0.999905096691142,9.38265066294711e-05
0.999934982515508,6.42560315881647e-05
0.9998479381097,0.000150405845201282
0.999896168140658,0.000102591584440128
0.999704406722328,0.000292284879115883
0.999646167766545,0.000349199933993196
0.999861252941786,0.000137185404086625
0.99985451069878,0.000143835182880963
0.999902059045372,9.67620926160118e-05
0.999559299420753,0.000436420651144104
0.999590721235094,0.000405164172225801
0.999547059461713,0.000447531706406865
0.999825429841647,0.000172607492520686
0.999924592176873,7.4499610614337e-05
0.999819795679253,0.000177989748491758
0.999900545373252,9.8149739591738e-05
0.999886528807221,0.000112182137103907
0.99981375500884,0.000184178723143815
0.99984711988012,0.000151164614387417
0.999555105976541,0.000440247568766848
0.997925659244586,0.00204676037390191
0.995923316566515,0.00403340253407176
0.997056383950491,0.00290701892986956
0.996355931090301,0.00360194267885032
0.995759960555274,0.00418139717035032
0.995527794427273,0.00441803750400389
0.994751460962791,0.00516496025477488
0.99299298988049,0.00692909102806383
0.992254282105899,0.00762073103662317
0.996388687902878,0.00356901199299522
0.99403209017351,0.00590163262472355
0.995366780571426,0.00456929073744379
0.99639076655972,0.00355223019501287
0.998085368346084,0.00189253608542727
0.997688330664412,0.002287984545591
0.996695875146915,0.00325953018820421
0.995742396467715,0.00420067256269284
0.995217750734297,0.00472963416687882
0.997144251256076,0.00282702889992964
0.994599670881785,0.00531358912739948
0.997262700028499,0.00270188476812921
0.996460479194223,0.00349804429118326
0.995533558612104,0.00440884186390121
0.996426839819673,0.00352537063835637
0.995752742451245,0.00418852668439621
0.997227074241698,0.00272442959371605
0.996521785803231,0.00342733722962379
0.996499333035871,0.00345842399272541
0.996506524499535,0.0034522537314037
0.997424771393264,0.00254289942611117
0.994051152265641,0.00588429851337861
0.996729709901855,0.00323782193596125
0.997416131786655,0.00255411066182518
0.996363369007845,0.00358847890662666
0.99768246835586,0.00229238760173272
0.998422974206866,0.00155966601514155
0.997389521529084,0.00258502633998379
0.975734120206582,0.0239761834366878
0.998233483110982,0.00174921591295045
0.99791256649601,0.00206450597495732
